,country,date,count,adjusted_count,RATE_7_day_avg,source,population,F0,F1,RATE,std_error,ci_above,ci_below,jhu_past_100,category,num_sites,country_source
261,France,2020-06-16,7.0,57.84605697490853,0.03344786984947395,4CE,67059887,8.263722424986932,0.012322899418227371,0.0862602959275916,0.03260332729189215,0.09735039134158255,-0.03045465164263466,False,4CE: Severe,2.0,France_4CE
262,France,2020-06-17,1.0,8.263722424986932,0.03344786984947395,4CE,67059887,8.263722424986932,0.012322899418227371,0.012322899418227371,0.012322899418227371,0.05760075270919959,0.009294986989748302,False,4CE: Severe,2.0,France_4CE
263,France,2020-06-18,2.0,16.527444849973865,0.03344786984947395,4CE,67059887,8.263722424986932,0.012322899418227371,0.024645798836454742,0.01742721148501667,0.06760520436010661,-0.0007094646611587249,False,4CE: Severe,2.0,France_4CE
264,France,2020-06-19,2.0,16.527444849973865,0.040489526659889585,4CE,67059887,8.263722424986932,0.012322899418227371,0.024645798836454742,0.01742721148501667,0.07464686117052226,0.006332192149256913,False,4CE: Severe,2.0,France_4CE
265,France,2020-06-20,4.0,33.05488969994773,0.028166627241662214,4CE,67059887,8.263722424986932,0.012322899418227371,0.049291597672909485,0.024645798836454742,0.07647239296111351,-0.020139138477789077,False,4CE: Severe,2.0,France_4CE
266,France,2020-06-21,2.0,16.527444849973865,0.029927041444266122,4CE,67059887,8.263722424986932,0.012322899418227371,0.024645798836454742,0.01742721148501667,0.0640843759548988,-0.004230293066366551,False,4CE: Severe,2.0,France_4CE
267,France,2020-06-22,5.0,41.31861212493466,0.029927041444266122,4CE,67059887,8.263722424986932,0.012322899418227371,0.06161449709113685,0.02755484077904901,0.08393452937120217,-0.024080446482669934,True,4CE: Severe,2.0,France_4CE
268,France,2020-06-23,0.0,0.0,0.03168745564687003,4CE,67059887,8.263722424986932,0.012322899418227371,0.0,0.0,0.03168745564687003,0.03168745564687003,False,4CE: Severe,2.0,France_4CE
269,France,2020-06-24,2.0,16.527444849973865,0.028166627241662214,4CE,67059887,8.263722424986932,0.012322899418227371,0.024645798836454742,0.01742721148501667,0.06232396175229489,-0.005990707268970458,False,4CE: Severe,2.0,France_4CE
270,France,2020-06-25,2.0,16.527444849973865,0.02992704144426613,4CE,67059887,8.263722424986932,0.012322899418227371,0.024645798836454742,0.01742721148501667,0.0640843759548988,-0.004230293066366544,False,4CE: Severe,2.0,France_4CE
271,France,2020-06-26,3.0,24.7911672749608,0.02992704144426613,4CE,67059887,8.263722424986932,0.012322899418227371,0.03696869825468212,0.021343887888930768,0.07176106170657043,-0.011906978818038174,False,4CE: Severe,2.0,France_4CE
272,France,2020-06-27,2.0,16.527444849973865,0.03168745564687004,4CE,67059887,8.263722424986932,0.012322899418227371,0.024645798836454742,0.01742721148501667,0.06584479015750272,-0.0024698788637626326,False,4CE: Severe,2.0,France_4CE
273,France,2020-06-28,3.0,24.7911672749608,0.02992704144426613,4CE,67059887,8.263722424986932,0.012322899418227371,0.03696869825468212,0.021343887888930768,0.07176106170657043,-0.011906978818038174,False,4CE: Severe,2.0,France_4CE
274,France,2020-06-29,5.0,41.31861212493466,0.03520828405207786,4CE,67059887,8.263722424986932,0.012322899418227371,0.06161449709113685,0.02755484077904901,0.08921577197901392,-0.018799203874858193,True,4CE: Severe,2.0,France_4CE
275,France,2020-06-30,1.0,8.263722424986932,0.03344786984947395,4CE,67059887,8.263722424986932,0.012322899418227371,0.012322899418227371,0.012322899418227371,0.05760075270919959,0.009294986989748302,False,4CE: Severe,2.0,France_4CE
276,France,2020-07-01,1.0,8.263722424986932,0.03520828405207786,4CE,67059887,8.263722424986932,0.012322899418227371,0.012322899418227371,0.012322899418227371,0.05936116691180351,0.011055401192352217,False,4CE: Severe,2.0,France_4CE
277,France,2020-07-02,5.0,41.31861212493466,0.03696869825468176,4CE,67059887,8.263722424986932,0.012322899418227371,0.06161449709113685,0.02755484077904901,0.09097618618161782,-0.017038789672254293,False,4CE: Severe,2.0,France_4CE
278,France,2020-07-03,2.0,16.527444849973865,0.03696869825468176,4CE,67059887,8.263722424986932,0.012322899418227371,0.024645798836454742,0.01742721148501667,0.07112603276531443,0.0028113637440490905,False,4CE: Severe,2.0,France_4CE
279,France,2020-07-04,3.0,24.7911672749608,0.04577076926770131,4CE,67059887,8.263722424986932,0.012322899418227371,0.03696869825468212,0.021343887888930768,0.08760478953000561,0.0039367490053970056,False,4CE: Severe,2.0,France_4CE
280,France,2020-07-05,4.0,33.05488969994773,0.047531183470305216,4CE,67059887,8.263722424986932,0.012322899418227371,0.049291597672909485,0.024645798836454742,0.0958369491897565,-0.0007745822491460747,False,4CE: Severe,2.0,France_4CE
281,France,2020-07-06,5.0,41.31861212493466,0.05105201187551304,4CE,67059887,8.263722424986932,0.012322899418227371,0.06161449709113685,0.02755484077904901,0.1050594998024491,-0.002955476051423017,True,4CE: Severe,2.0,France_4CE
282,France,2020-07-07,6.0,49.5823345499216,0.054572840280720854,4CE,67059887,8.263722424986932,0.012322899418227371,0.07393739650936423,0.03018481572629674,0.11373507910426246,-0.004589398542820755,False,4CE: Severe,2.0,France_4CE
283,France,2020-07-08,2.0,16.527444849973865,0.054572840280720854,4CE,67059887,8.263722424986932,0.012322899418227371,0.024645798836454742,0.01742721148501667,0.08873017479135353,0.02041550577008818,False,4CE: Severe,2.0,France_4CE
284,France,2020-07-09,7.0,57.84605697490853,0.04929159767290913,4CE,67059887,8.263722424986932,0.012322899418227371,0.0862602959275916,0.03260332729189215,0.11319411916501773,-0.014610923819199477,False,4CE: Severe,2.0,France_4CE
285,France,2020-07-10,4.0,33.05488969994773,0.04224994086249349,4CE,67059887,8.263722424986932,0.012322899418227371,0.049291597672909485,0.024645798836454742,0.09055570658194478,-0.006055824856957798,False,4CE: Severe,2.0,France_4CE
286,France,2020-07-11,3.0,24.7911672749608,0.03872911245728567,4CE,67059887,8.263722424986932,0.012322899418227371,0.03696869825468212,0.021343887888930768,0.08056313271958998,-0.003104907805018632,False,4CE: Severe,2.0,France_4CE
287,France,2020-07-12,1.0,8.263722424986932,0.04401035506509741,4CE,67059887,8.263722424986932,0.012322899418227371,0.012322899418227371,0.012322899418227371,0.06816323792482305,0.019857472205371762,False,4CE: Severe,2.0,France_4CE
288,France,2020-07-13,1.0,8.263722424986932,0.04401035506509741,4CE,67059887,8.263722424986932,0.012322899418227371,0.012322899418227371,0.012322899418227371,0.06816323792482305,0.019857472205371762,True,4CE: Severe,2.0,France_4CE
289,France,2020-07-14,4.0,33.05488969994773,0.0422499408624935,4CE,67059887,8.263722424986932,0.012322899418227371,0.049291597672909485,0.024645798836454742,0.09055570658194478,-0.006055824856957791,False,4CE: Severe,2.0,France_4CE
290,France,2020-07-15,5.0,41.31861212493466,0.0422499408624935,4CE,67059887,8.263722424986932,0.012322899418227371,0.06161449709113685,0.02755484077904901,0.09625742878942956,-0.011757547064442556,False,4CE: Severe,2.0,France_4CE
291,France,2020-07-16,7.0,57.84605697490853,0.045770769267701315,4CE,67059887,8.263722424986932,0.012322899418227371,0.0862602959275916,0.03260332729189215,0.10967329075980992,-0.018131752224407292,False,4CE: Severe,2.0,France_4CE
292,France,2020-07-17,3.0,24.7911672749608,0.056333254483324775,4CE,67059887,8.263722424986932,0.012322899418227371,0.03696869825468212,0.021343887888930768,0.09816727474562909,0.014499234221020472,False,4CE: Severe,2.0,France_4CE
293,France,2020-07-18,3.0,24.7911672749608,0.05281242607811696,4CE,67059887,8.263722424986932,0.012322899418227371,0.03696869825468212,0.021343887888930768,0.09464644634042127,0.010978405815812657,False,4CE: Severe,2.0,France_4CE
294,France,2020-07-19,3.0,24.7911672749608,0.045770769267701315,4CE,67059887,8.263722424986932,0.012322899418227371,0.03696869825468212,0.021343887888930768,0.08760478953000561,0.0039367490053970125,False,4CE: Severe,2.0,France_4CE
295,France,2020-07-20,7.0,57.84605697490853,0.03872911245728568,4CE,67059887,8.263722424986932,0.012322899418227371,0.0862602959275916,0.03260332729189215,0.10263163394939429,-0.02517340903482293,True,4CE: Severe,2.0,France_4CE
296,France,2020-07-21,2.0,16.527444849973865,0.0422499408624935,4CE,67059887,8.263722424986932,0.012322899418227371,0.024645798836454742,0.01742721148501667,0.07640727537312617,0.008092606351860827,False,4CE: Severe,2.0,France_4CE
297,France,2020-07-22,1.0,8.263722424986932,0.04929159767290914,4CE,67059887,8.263722424986932,0.012322899418227371,0.012322899418227371,0.012322899418227371,0.07344448053263478,0.025138714813183492,False,4CE: Severe,2.0,France_4CE
298,France,2020-07-23,3.0,24.7911672749608,0.05281242607811696,4CE,67059887,8.263722424986932,0.012322899418227371,0.03696869825468212,0.021343887888930768,0.09464644634042127,0.010978405815812657,False,4CE: Severe,2.0,France_4CE
299,France,2020-07-24,5.0,41.31861212493466,0.04401035506509741,4CE,67059887,8.263722424986932,0.012322899418227371,0.06161449709113685,0.02755484077904901,0.09801784299203346,-0.009997132861838648,False,4CE: Severe,2.0,France_4CE
300,France,2020-07-25,7.0,57.84605697490853,0.04753118347030522,4CE,67059887,8.263722424986932,0.012322899418227371,0.0862602959275916,0.03260332729189215,0.11143370496241384,-0.016371338021803385,False,4CE: Severe,2.0,France_4CE
301,France,2020-07-26,5.0,41.31861212493466,0.05457284028072086,4CE,67059887,8.263722424986932,0.012322899418227371,0.06161449709113685,0.02755484077904901,0.10858032820765692,0.0005653523537848051,False,4CE: Severe,2.0,France_4CE
302,France,2020-07-27,2.0,16.527444849973865,0.05633325448332477,4CE,67059887,8.263722424986932,0.012322899418227371,0.024645798836454742,0.01742721148501667,0.09049058899395744,0.022175919972692096,True,4CE: Severe,2.0,France_4CE
303,France,2020-07-28,4.0,33.05488969994773,0.05105201187551304,4CE,67059887,8.263722424986932,0.012322899418227371,0.049291597672909485,0.024645798836454742,0.09935777759496434,0.0027462461560617477,False,4CE: Severe,2.0,France_4CE
304,France,2020-07-29,5.0,41.31861212493466,0.05105201187551304,4CE,67059887,8.263722424986932,0.012322899418227371,0.06161449709113685,0.02755484077904901,0.1050594998024491,-0.002955476051423017,False,4CE: Severe,2.0,France_4CE
305,France,2020-07-30,4.0,33.05488969994773,0.1619581066395594,4CE,67059887,8.263722424986932,0.012322899418227371,0.049291597672909485,0.024645798836454742,0.21026387235901067,0.1136523409201081,False,4CE: Severe,2.0,France_4CE
306,France,2020-07-31,2.0,16.527444849973865,0.2218121895280923,4CE,67059887,8.263722424986932,0.012322899418227371,0.024645798836454742,0.01742721148501667,0.25596952403872497,0.18765485501745965,False,4CE: Severe,2.0,France_4CE
307,France,2020-08-01,7.0,57.84605697490853,0.39785360978848333,4CE,67059887,8.263722424986932,0.012322899418227371,0.0862602959275916,0.03260332729189215,0.46175613128059195,0.3339510882963747,False,4CE: Severe,2.0,France_4CE
308,Germany,2020-04-04,2.0,226.23373344885928,0.21382063207236263,4CE,83132799,113.11686672442964,0.13606767495513972,0.27213534991027943,0.1924287513221325,0.5909809846637424,-0.16333972051901707,False,4CE: Severe,3.0,Germany_4CE
309,Germany,2020-04-05,2.0,226.23373344885928,0.29157358918958537,4CE,83132799,113.11686672442964,0.13606767495513972,0.27213534991027943,0.1924287513221325,0.668733941780965,-0.08558676340179433,False,4CE: Severe,3.0,Germany_4CE
310,Germany,2020-04-06,1.0,113.11686672442964,0.33045006774819674,4CE,83132799,113.11686672442964,0.13606767495513972,0.13606767495513972,0.13606767495513972,0.5971427106602706,0.0637574248361229,True,4CE: Severe,3.0,Germany_4CE
311,Germany,2020-04-07,4.0,452.46746689771857,0.311011828468891,4CE,83132799,113.11686672442964,0.13606767495513972,0.5442706998205589,0.27213534991027943,0.8443971142930387,-0.22237345735525665,False,4CE: Severe,3.0,Germany_4CE
312,Germany,2020-04-08,5.0,565.5843336221482,0.311011828468891,4CE,83132799,113.11686672442964,0.13606767495513972,0.6803383747756986,0.30425657074003803,0.9073547071193655,-0.2853310501815835,False,4CE: Severe,3.0,Germany_4CE
313,Germany,2020-04-09,2.0,226.23373344885928,0.3498883070275024,4CE,83132799,113.11686672442964,0.13606767495513972,0.27213534991027943,0.1924287513221325,0.7270486596188821,-0.0272720455638773,False,4CE: Severe,3.0,Germany_4CE
314,Germany,2020-04-10,0.0,0.0,0.34988830702750245,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.34988830702750245,0.34988830702750245,False,4CE: Severe,3.0,Germany_4CE
315,Germany,2020-04-11,2.0,226.23373344885928,0.3304500677481968,4CE,83132799,113.11686672442964,0.13606767495513972,0.27213534991027943,0.1924287513221325,0.7076104203395766,-0.0467102848431829,False,4CE: Severe,3.0,Germany_4CE
316,Germany,2020-04-12,4.0,452.46746689771857,0.29157358918958554,4CE,83132799,113.11686672442964,0.13606767495513972,0.5442706998205589,0.27213534991027943,0.8249588750137332,-0.24181169663456215,False,4CE: Severe,3.0,Germany_4CE
317,Germany,2020-04-13,1.0,113.11686672442964,0.33045006774819685,4CE,83132799,113.11686672442964,0.13606767495513972,0.13606767495513972,0.13606767495513972,0.5971427106602707,0.06375742483612301,True,4CE: Severe,3.0,Germany_4CE
318,Germany,2020-04-14,3.0,339.3506001732889,0.33045006774819685,4CE,83132799,113.11686672442964,0.13606767495513972,0.40820302486541915,0.23567612629006923,0.7923752752767326,-0.1314751397803388,False,4CE: Severe,3.0,Germany_4CE
319,Germany,2020-04-15,3.0,339.3506001732889,0.31101182846889125,4CE,83132799,113.11686672442964,0.13606767495513972,0.40820302486541915,0.23567612629006923,0.7729370359974269,-0.15091337905964441,False,4CE: Severe,3.0,Germany_4CE
320,Germany,2020-04-16,4.0,452.46746689771857,0.2721353499102799,4CE,83132799,113.11686672442964,0.13606767495513972,0.5442706998205589,0.27213534991027943,0.8055206357344276,-0.2612499359138678,False,4CE: Severe,3.0,Germany_4CE
321,Germany,2020-04-17,0.0,0.0,0.2721353499102798,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.2721353499102798,0.2721353499102798,False,4CE: Severe,3.0,Germany_4CE
322,Germany,2020-04-18,1.0,113.11686672442964,0.29157358918958554,4CE,83132799,113.11686672442964,0.13606767495513972,0.13606767495513972,0.13606767495513972,0.5582662321016594,0.024880946277511695,False,4CE: Severe,3.0,Germany_4CE
323,Germany,2020-04-19,2.0,226.23373344885928,0.2332588713516685,4CE,83132799,113.11686672442964,0.13606767495513972,0.27213534991027943,0.1924287513221325,0.6104192239430482,-0.1439014812397112,False,4CE: Severe,3.0,Germany_4CE
324,Germany,2020-04-20,1.0,113.11686672442964,0.19438239279305716,4CE,83132799,113.11686672442964,0.13606767495513972,0.13606767495513972,0.13606767495513972,0.461075035705131,-0.07231025011901668,True,4CE: Severe,3.0,Germany_4CE
325,Germany,2020-04-21,4.0,452.46746689771857,0.19438239279305716,4CE,83132799,113.11686672442964,0.13606767495513972,0.5442706998205589,0.27213534991027943,0.7277676786172048,-0.33900289303109055,False,4CE: Severe,3.0,Germany_4CE
326,Germany,2020-04-22,0.0,0.0,0.17494415351375148,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.17494415351375148,0.17494415351375148,False,4CE: Severe,3.0,Germany_4CE
327,Germany,2020-04-23,2.0,226.23373344885928,0.13606767495514013,4CE,83132799,113.11686672442964,0.13606767495513972,0.27213534991027943,0.1924287513221325,0.5132280275465199,-0.24109267763623957,False,4CE: Severe,3.0,Germany_4CE
328,Germany,2020-04-24,0.0,0.0,0.13606767495514013,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.13606767495514013,0.13606767495514013,False,4CE: Severe,3.0,Germany_4CE
329,Germany,2020-04-25,0.0,0.0,0.09719119639652878,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.09719119639652878,0.09719119639652878,False,4CE: Severe,3.0,Germany_4CE
330,Germany,2020-04-26,0.0,0.0,0.09719119639652878,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.09719119639652878,0.09719119639652878,False,4CE: Severe,3.0,Germany_4CE
331,Germany,2020-04-27,1.0,113.11686672442964,0.05831471783791743,4CE,83132799,113.11686672442964,0.13606767495513972,0.13606767495513972,0.13606767495513972,0.32500736074999126,-0.20837792507415642,True,4CE: Severe,3.0,Germany_4CE
332,Germany,2020-04-28,2.0,226.23373344885928,0.05831471783791743,4CE,83132799,113.11686672442964,0.13606767495513972,0.27213534991027943,0.1924287513221325,0.4354750704292971,-0.3188456347534623,False,4CE: Severe,3.0,Germany_4CE
333,Germany,2020-04-29,0.0,0.0,0.0777529571172231,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.0777529571172231,0.0777529571172231,False,4CE: Severe,3.0,Germany_4CE
334,Germany,2020-04-30,0.0,0.0,0.09719119639652878,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.09719119639652878,0.09719119639652878,False,4CE: Severe,3.0,Germany_4CE
335,Germany,2020-05-01,0.0,0.0,0.09719119639652878,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.09719119639652878,0.09719119639652878,False,4CE: Severe,3.0,Germany_4CE
336,Germany,2020-05-02,1.0,113.11686672442964,0.05831471783791743,4CE,83132799,113.11686672442964,0.13606767495513972,0.13606767495513972,0.13606767495513972,0.32500736074999126,-0.20837792507415642,False,4CE: Severe,3.0,Germany_4CE
337,Germany,2020-05-03,1.0,113.11686672442964,0.05831471783791743,4CE,83132799,113.11686672442964,0.13606767495513972,0.13606767495513972,0.13606767495513972,0.32500736074999126,-0.20837792507415642,False,4CE: Severe,3.0,Germany_4CE
338,Germany,2020-05-04,1.0,113.11686672442964,0.0777529571172231,4CE,83132799,113.11686672442964,0.13606767495513972,0.13606767495513972,0.13606767495513972,0.3444456000292969,-0.18893968579485074,True,4CE: Severe,3.0,Germany_4CE
339,Germany,2020-05-05,0.0,0.0,0.09719119639652878,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.09719119639652878,0.09719119639652878,False,4CE: Severe,3.0,Germany_4CE
340,Germany,2020-05-06,0.0,0.0,0.09719119639652878,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.09719119639652878,0.09719119639652878,False,4CE: Severe,3.0,Germany_4CE
341,Germany,2020-05-07,1.0,113.11686672442964,0.0777529571172231,4CE,83132799,113.11686672442964,0.13606767495513972,0.13606767495513972,0.13606767495513972,0.3444456000292969,-0.18893968579485074,False,4CE: Severe,3.0,Germany_4CE
342,Germany,2020-05-08,1.0,113.11686672442964,0.0777529571172231,4CE,83132799,113.11686672442964,0.13606767495513972,0.13606767495513972,0.13606767495513972,0.3444456000292969,-0.18893968579485074,False,4CE: Severe,3.0,Germany_4CE
343,Germany,2020-05-09,1.0,113.11686672442964,0.0777529571172231,4CE,83132799,113.11686672442964,0.13606767495513972,0.13606767495513972,0.13606767495513972,0.3444456000292969,-0.18893968579485074,False,4CE: Severe,3.0,Germany_4CE
344,Germany,2020-05-10,0.0,0.0,0.0777529571172231,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.0777529571172231,0.0777529571172231,False,4CE: Severe,3.0,Germany_4CE
345,Germany,2020-05-11,1.0,113.11686672442964,0.05831471783791743,4CE,83132799,113.11686672442964,0.13606767495513972,0.13606767495513972,0.13606767495513972,0.32500736074999126,-0.20837792507415642,True,4CE: Severe,3.0,Germany_4CE
346,Germany,2020-05-12,0.0,0.0,0.03887647855861176,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.03887647855861176,0.03887647855861176,False,4CE: Severe,3.0,Germany_4CE
347,Germany,2020-05-13,0.0,0.0,0.03887647855861176,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.03887647855861176,0.03887647855861176,False,4CE: Severe,3.0,Germany_4CE
348,Germany,2020-05-14,0.0,0.0,0.03887647855861176,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.03887647855861176,0.03887647855861176,False,4CE: Severe,3.0,Germany_4CE
349,Germany,2020-05-15,0.0,0.0,0.019438239279306085,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.019438239279306085,0.019438239279306085,False,4CE: Severe,3.0,Germany_4CE
350,Germany,2020-05-16,1.0,113.11686672442964,0.019438239279306085,4CE,83132799,113.11686672442964,0.13606767495513972,0.13606767495513972,0.13606767495513972,0.28613088219137994,-0.24725440363276777,False,4CE: Severe,3.0,Germany_4CE
351,Germany,2020-05-17,0.0,0.0,0.019438239279306085,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.019438239279306085,0.019438239279306085,False,4CE: Severe,3.0,Germany_4CE
352,Germany,2020-05-18,0.0,0.0,0.019438239279306085,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.019438239279306085,0.019438239279306085,True,4CE: Severe,3.0,Germany_4CE
353,Germany,2020-05-19,0.0,0.0,0.019438239279306085,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.019438239279306085,0.019438239279306085,False,4CE: Severe,3.0,Germany_4CE
354,Germany,2020-05-20,0.0,0.0,4.123685520036296e-16,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,4.123685520036296e-16,4.123685520036296e-16,False,4CE: Severe,3.0,Germany_4CE
355,Germany,2020-05-21,0.0,0.0,4.123685520036296e-16,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,4.123685520036296e-16,4.123685520036296e-16,False,4CE: Severe,3.0,Germany_4CE
356,Germany,2020-05-22,0.0,0.0,4.123685520036296e-16,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,4.123685520036296e-16,4.123685520036296e-16,False,4CE: Severe,3.0,Germany_4CE
357,Germany,2020-05-23,0.0,0.0,0.019438239279306085,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.019438239279306085,0.019438239279306085,False,4CE: Severe,3.0,Germany_4CE
358,Germany,2020-05-24,0.0,0.0,0.019438239279306085,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.019438239279306085,0.019438239279306085,False,4CE: Severe,3.0,Germany_4CE
359,Germany,2020-05-25,0.0,0.0,0.019438239279306085,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.019438239279306085,0.019438239279306085,True,4CE: Severe,3.0,Germany_4CE
360,Germany,2020-05-26,1.0,113.11686672442964,0.03887647855861176,4CE,83132799,113.11686672442964,0.13606767495513972,0.13606767495513972,0.13606767495513972,0.3055691214706856,-0.22781616435346208,False,4CE: Severe,3.0,Germany_4CE
361,Germany,2020-05-27,0.0,0.0,0.05831471783791743,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.05831471783791743,0.05831471783791743,False,4CE: Severe,3.0,Germany_4CE
362,Germany,2020-05-28,0.0,0.0,0.05831471783791743,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.05831471783791743,0.05831471783791743,False,4CE: Severe,3.0,Germany_4CE
363,Germany,2020-05-29,1.0,113.11686672442964,0.05831471783791743,4CE,83132799,113.11686672442964,0.13606767495513972,0.13606767495513972,0.13606767495513972,0.32500736074999126,-0.20837792507415642,False,4CE: Severe,3.0,Germany_4CE
364,Germany,2020-05-30,1.0,113.11686672442964,0.03887647855861176,4CE,83132799,113.11686672442964,0.13606767495513972,0.13606767495513972,0.13606767495513972,0.3055691214706856,-0.22781616435346208,False,4CE: Severe,3.0,Germany_4CE
365,Germany,2020-05-31,0.0,0.0,0.05831471783791743,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.05831471783791743,0.05831471783791743,False,4CE: Severe,3.0,Germany_4CE
366,Germany,2020-06-01,0.0,0.0,0.05831471783791743,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.05831471783791743,0.05831471783791743,True,4CE: Severe,3.0,Germany_4CE
367,Germany,2020-06-02,0.0,0.0,0.03887647855861176,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.03887647855861176,0.03887647855861176,False,4CE: Severe,3.0,Germany_4CE
368,Germany,2020-06-03,1.0,113.11686672442964,0.019438239279306085,4CE,83132799,113.11686672442964,0.13606767495513972,0.13606767495513972,0.13606767495513972,0.28613088219137994,-0.24725440363276777,False,4CE: Severe,3.0,Germany_4CE
369,Germany,2020-06-04,0.0,0.0,0.019438239279306085,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.019438239279306085,0.019438239279306085,False,4CE: Severe,3.0,Germany_4CE
370,Germany,2020-06-05,0.0,0.0,0.019438239279306085,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.019438239279306085,0.019438239279306085,False,4CE: Severe,3.0,Germany_4CE
371,Germany,2020-06-06,0.0,0.0,0.019438239279306085,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.019438239279306085,0.019438239279306085,False,4CE: Severe,3.0,Germany_4CE
372,Germany,2020-06-07,0.0,0.0,4.123685520036296e-16,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,4.123685520036296e-16,4.123685520036296e-16,False,4CE: Severe,3.0,Germany_4CE
373,Germany,2020-06-08,0.0,0.0,4.123685520036296e-16,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,4.123685520036296e-16,4.123685520036296e-16,True,4CE: Severe,3.0,Germany_4CE
374,Germany,2020-06-09,0.0,0.0,4.123685520036296e-16,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,4.123685520036296e-16,4.123685520036296e-16,False,4CE: Severe,3.0,Germany_4CE
375,Germany,2020-06-10,0.0,0.0,0.019438239279306085,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.019438239279306085,0.019438239279306085,False,4CE: Severe,3.0,Germany_4CE
376,Germany,2020-06-11,0.0,0.0,0.03887647855861176,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.03887647855861176,0.03887647855861176,False,4CE: Severe,3.0,Germany_4CE
377,Germany,2020-06-12,0.0,0.0,0.03887647855861176,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.03887647855861176,0.03887647855861176,False,4CE: Severe,3.0,Germany_4CE
378,Germany,2020-06-13,1.0,113.11686672442964,0.03887647855861176,4CE,83132799,113.11686672442964,0.13606767495513972,0.13606767495513972,0.13606767495513972,0.3055691214706856,-0.22781616435346208,False,4CE: Severe,3.0,Germany_4CE
379,Germany,2020-06-14,1.0,113.11686672442964,0.03887647855861176,4CE,83132799,113.11686672442964,0.13606767495513972,0.13606767495513972,0.13606767495513972,0.3055691214706856,-0.22781616435346208,False,4CE: Severe,3.0,Germany_4CE
380,Germany,2020-06-15,0.0,0.0,0.05831471783791743,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.05831471783791743,0.05831471783791743,True,4CE: Severe,3.0,Germany_4CE
381,Germany,2020-06-16,0.0,0.0,0.05831471783791743,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.05831471783791743,0.05831471783791743,False,4CE: Severe,3.0,Germany_4CE
382,Germany,2020-06-17,0.0,0.0,0.03887647855861176,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.03887647855861176,0.03887647855861176,False,4CE: Severe,3.0,Germany_4CE
383,Germany,2020-06-18,1.0,113.11686672442964,0.019438239279306085,4CE,83132799,113.11686672442964,0.13606767495513972,0.13606767495513972,0.13606767495513972,0.28613088219137994,-0.24725440363276777,False,4CE: Severe,3.0,Germany_4CE
384,Germany,2020-06-19,0.0,0.0,0.019438239279306085,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.019438239279306085,0.019438239279306085,False,4CE: Severe,3.0,Germany_4CE
385,Germany,2020-06-20,0.0,0.0,0.019438239279306085,4CE,83132799,113.11686672442964,0.13606767495513972,0.0,0.0,0.019438239279306085,0.019438239279306085,False,4CE: Severe,3.0,Germany_4CE
