,country,date,num_sites,cumulative_count,count,date_str,N0,n1,n2,percent_increase,R,C,standard_error,95_CI_below,95_CI_above,category,jhu_past_100
887,Italy,2020-05-21,2.0,487.0,0.0,2020-05-21,487.0,0.0,2.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,Severe,True
888,Italy,2020-05-22,1.0,487.0,0.0,2020-05-22,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
889,Italy,2020-05-23,1.0,487.0,0.0,2020-05-23,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
890,Italy,2020-05-24,1.0,487.0,0.0,2020-05-24,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
891,Italy,2020-05-25,1.0,487.0,0.0,2020-05-25,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
892,Italy,2020-05-26,1.0,487.0,0.0,2020-05-26,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
893,Italy,2020-05-27,1.0,487.0,0.0,2020-05-27,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
894,Italy,2020-05-28,1.0,487.0,0.0,2020-05-28,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
895,Italy,2020-05-29,1.0,487.0,0.0,2020-05-29,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
896,Italy,2020-05-30,1.0,487.0,0.0,2020-05-30,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
897,Italy,2020-05-31,1.0,487.0,0.0,2020-05-31,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
898,Italy,2020-06-01,1.0,487.0,0.0,2020-06-01,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
899,Italy,2020-06-02,1.0,487.0,0.0,2020-06-02,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
900,Italy,2020-06-03,1.0,487.0,0.0,2020-06-03,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
901,Italy,2020-06-04,1.0,487.0,0.0,2020-06-04,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
902,Italy,2020-06-05,1.0,487.0,0.0,2020-06-05,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
903,Italy,2020-06-06,1.0,487.0,0.0,2020-06-06,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
904,Italy,2020-06-07,1.0,487.0,0.0,2020-06-07,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
905,Italy,2020-06-08,1.0,487.0,0.0,2020-06-08,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
906,Italy,2020-06-09,1.0,487.0,0.0,2020-06-09,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
907,Italy,2020-06-10,1.0,487.0,0.0,2020-06-10,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
908,Italy,2020-06-11,1.0,487.0,0.0,2020-06-11,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
909,Italy,2020-06-12,1.0,487.0,0.0,2020-06-12,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
910,Italy,2020-06-13,1.0,487.0,0.0,2020-06-13,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
911,Italy,2020-06-14,1.0,487.0,0.0,2020-06-14,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
912,Italy,2020-06-15,1.0,487.0,0.0,2020-06-15,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
913,Italy,2020-06-16,1.0,487.0,0.0,2020-06-16,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
914,Italy,2020-06-17,1.0,487.0,0.0,2020-06-17,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
915,Italy,2020-06-18,1.0,487.0,0.0,2020-06-18,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
916,Italy,2020-06-19,1.0,487.0,0.0,2020-06-19,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
917,Italy,2020-06-20,1.0,487.0,0.0,2020-06-20,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
918,Italy,2020-06-21,1.0,487.0,0.0,2020-06-21,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
919,Italy,2020-06-22,1.0,487.0,0.0,2020-06-22,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
920,Italy,2020-06-23,1.0,487.0,0.0,2020-06-23,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
921,Italy,2020-06-24,1.0,487.0,0.0,2020-06-24,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
922,Italy,2020-06-25,1.0,487.0,0.0,2020-06-25,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
923,Italy,2020-06-26,1.0,487.0,0.0,2020-06-26,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
924,Italy,2020-06-27,1.0,487.0,0.0,2020-06-27,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
925,Italy,2020-06-28,1.0,487.0,0.0,2020-06-28,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
926,Italy,2020-06-29,1.0,487.0,0.0,2020-06-29,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
927,Italy,2020-06-30,1.0,487.0,0.0,2020-06-30,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
928,Italy,2020-07-01,1.0,487.0,0.0,2020-07-01,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
929,Italy,2020-07-02,1.0,487.0,0.0,2020-07-02,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
930,Italy,2020-07-03,1.0,487.0,0.0,2020-07-03,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
931,Italy,2020-07-04,1.0,487.0,0.0,2020-07-04,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
932,Italy,2020-07-05,1.0,487.0,0.0,2020-07-05,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
933,Italy,2020-07-06,1.0,487.0,0.0,2020-07-06,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
934,Italy,2020-07-07,1.0,487.0,0.0,2020-07-07,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
935,Italy,2020-07-08,1.0,487.0,0.0,2020-07-08,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
936,Italy,2020-07-09,1.0,487.0,0.0,2020-07-09,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
937,Italy,2020-07-10,1.0,487.0,0.0,2020-07-10,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
938,Italy,2020-07-11,1.0,487.0,0.0,2020-07-11,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
939,Italy,2020-07-12,1.0,487.0,0.0,2020-07-12,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
940,Italy,2020-07-13,1.0,487.0,0.0,2020-07-13,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
941,Italy,2020-07-14,1.0,487.0,0.0,2020-07-14,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
942,Italy,2020-07-15,1.0,487.0,0.0,2020-07-15,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
943,Italy,2020-07-16,1.0,487.0,0.0,2020-07-16,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
944,Italy,2020-07-17,1.0,487.0,0.0,2020-07-17,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
945,Italy,2020-07-18,1.0,487.0,0.0,2020-07-18,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
946,Italy,2020-07-19,1.0,487.0,0.0,2020-07-19,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
947,Italy,2020-07-20,1.0,487.0,0.0,2020-07-20,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
948,Italy,2020-07-21,1.0,487.0,0.0,2020-07-21,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
949,Italy,2020-07-22,1.0,487.0,0.0,2020-07-22,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
950,Italy,2020-07-23,1.0,487.0,0.0,2020-07-23,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
951,Italy,2020-07-24,1.0,487.0,0.0,2020-07-24,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
952,Italy,2020-07-25,1.0,487.0,0.0,2020-07-25,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
953,Italy,2020-07-26,1.0,487.0,0.0,2020-07-26,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
954,Italy,2020-07-27,1.0,487.0,0.0,2020-07-27,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
955,Italy,2020-07-28,1.0,487.0,0.0,2020-07-28,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
956,Italy,2020-07-29,1.0,487.0,0.0,2020-07-29,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
957,Italy,2020-07-30,1.0,487.0,0.0,2020-07-30,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
958,Italy,2020-07-31,1.0,487.0,0.0,2020-07-31,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
959,Italy,2020-08-01,1.0,487.0,0.0,2020-08-01,487.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
960,Spain + Singapore,2020-04-04,1.0,788.0,3.0,2020-04-04,,3.0,,,,,,,,Severe,False
961,Spain + Singapore,2020-04-05,2.0,793.0,5.0,2020-04-05,788.0,5.0,3.0,0.6345177664974619,0.6345177664974619,-0.36548223350253806,0.3457101874994632,-1.5179058779571013,0.7869414109520252,Severe,False
962,Spain + Singapore,2020-04-06,2.0,805.0,12.0,2020-04-06,793.0,12.0,5.0,1.5132408575031526,1.5132408575031526,0.5132408575031526,0.7606277500640058,-1.1961530598388639,2.222634774845169,Severe,True
963,Spain + Singapore,2020-04-07,1.0,816.0,11.0,2020-04-07,805.0,11.0,12.0,1.3664596273291925,1.3664596273291925,0.36645962732919246,0.26947262837081903,-0.6509911327321181,1.383910387390503,Severe,False
964,Spain + Singapore,2020-04-08,1.0,822.0,6.0,2020-04-08,816.0,6.0,11.0,0.7352941176470588,0.7352941176470588,-0.26470588235294124,0.11599559609940231,-0.9322451560855538,0.40283339137967134,Severe,False
965,Spain + Singapore,2020-04-09,2.0,834.0,12.0,2020-04-09,822.0,12.0,6.0,1.4598540145985401,1.4598540145985401,0.45985401459854014,0.5985046264230024,-1.0564623682406766,1.976170397437757,Severe,False
966,Spain + Singapore,2020-04-10,1.0,849.0,15.0,2020-04-10,834.0,15.0,12.0,1.7985611510791366,1.7985611510791366,0.7985611510791366,0.41944861377085374,-0.4708299606993065,2.0679522628575797,Severe,False
967,Spain + Singapore,2020-04-11,2.0,855.0,6.0,2020-04-11,849.0,6.0,15.0,0.7067137809187279,0.7067137809187279,-0.29328621908127206,0.08041054327061145,-0.8490785751175718,0.26250613695502767,Severe,False
968,Spain + Singapore,2020-04-12,2.0,855.0,0.0,2020-04-12,855.0,0.0,6.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,Severe,False
969,Spain + Singapore,2020-04-13,2.0,863.0,8.0,2020-04-13,855.0,8.0,0.0,0.9356725146198831,0.9356725146198831,-0.0643274853801169,,,,Severe,True
970,Spain + Singapore,2020-04-14,2.0,869.0,6.0,2020-04-14,863.0,6.0,8.0,0.6952491309385863,0.6952491309385863,-0.3047508690614137,0.14732756062618074,-1.0570630096663196,0.44756127154349234,Severe,False
971,Spain + Singapore,2020-04-15,2.0,874.0,5.0,2020-04-15,869.0,5.0,6.0,0.5753739930955121,0.5753739930955121,-0.42462600690448793,0.15107153750436442,-1.1864372817467328,0.33718526793775694,Severe,False
972,Spain + Singapore,2020-04-16,2.0,877.0,3.0,2020-04-16,874.0,3.0,5.0,0.34324942791762014,0.34324942791762014,-0.6567505720823799,0.09221391953667872,-1.2519387719755775,-0.06156237218918226,Severe,False
973,Spain + Singapore,2020-04-17,1.0,880.0,3.0,2020-04-17,877.0,3.0,3.0,0.34207525655644244,0.34207525655644244,-0.6579247434435576,0.15303024590153277,-1.4246587212059416,0.10880923431882661,Severe,False
974,Spain + Singapore,2020-04-18,2.0,881.0,1.0,2020-04-18,880.0,1.0,3.0,0.11363636363636363,0.11363636363636363,-0.8863636363636364,0.042183195592286504,-1.2889191781058011,-0.4838080946214715,Severe,False
975,Spain + Singapore,2020-04-19,2.0,883.0,2.0,2020-04-19,881.0,2.0,1.0,0.22701475595913734,0.22701475595913734,-0.7729852440408627,0.27855045538232404,-1.8074316802552932,0.2614611921735679,Severe,False
976,Spain + Singapore,2020-04-20,2.0,885.0,2.0,2020-04-20,883.0,2.0,2.0,0.22650056625141565,0.22650056625141565,-0.7734994337485843,0.1389015363818138,-1.5039815636904303,-0.043017303806738405,Severe,True
977,Spain + Singapore,2020-04-21,2.0,887.0,2.0,2020-04-21,885.0,2.0,2.0,0.22598870056497175,0.22598870056497175,-0.7740112994350282,0.1385297966740081,-1.5035152863349421,-0.04450731253511442,Severe,False
978,Spain + Singapore,2020-04-22,2.0,890.0,3.0,2020-04-22,887.0,3.0,2.0,0.3382187147688839,0.3382187147688839,-0.6617812852311161,0.22630530689439976,-1.5941838093404872,0.27062123887825484,Severe,False
979,Spain + Singapore,2020-04-23,2.0,892.0,2.0,2020-04-23,890.0,2.0,3.0,0.22471910112359553,0.22471910112359553,-0.7752808988764045,0.09173925851113075,-1.3689352894913143,-0.18162650826149473,Severe,False
980,Spain + Singapore,2020-04-24,2.0,898.0,6.0,2020-04-24,892.0,6.0,2.0,0.672645739910314,0.672645739910314,-0.32735426008968604,0.5625490156649038,-1.797418305829971,1.1427097856505988,Severe,False
981,Spain + Singapore,2020-04-25,2.0,899.0,1.0,2020-04-25,898.0,1.0,6.0,0.11135857461024498,0.11135857461024498,-0.888641425389755,0.020626551124911748,-1.170135579505717,-0.607147271273793,Severe,False
982,Spain + Singapore,2020-04-26,1.0,901.0,2.0,2020-04-26,899.0,2.0,1.0,0.22246941045606228,0.22246941045606228,-0.7775305895439377,0.2719620490447302,-1.799670211909804,0.24460903282192858,Severe,False
983,Spain + Singapore,2020-04-27,2.0,907.0,6.0,2020-04-27,901.0,6.0,2.0,0.6659267480577136,0.6659267480577136,-0.33407325194228643,0.5546925909182175,-1.793835923499353,1.1256894196147802,Severe,True
984,Spain + Singapore,2020-04-28,2.0,909.0,2.0,2020-04-28,907.0,2.0,6.0,0.2205071664829107,0.2205071664829107,-0.7794928335170893,0.04485509615887213,-1.1946016594939928,-0.3643840075401858,Severe,False
985,Spain + Singapore,2020-04-29,2.0,909.0,0.0,2020-04-29,909.0,0.0,2.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,Severe,False
986,Spain + Singapore,2020-04-30,2.0,910.0,1.0,2020-04-30,909.0,1.0,0.0,0.11001100110011,0.11001100110011,-0.88998899889989,,,,Severe,False
987,Spain + Singapore,2020-05-01,2.0,911.0,1.0,2020-05-01,910.0,1.0,1.0,0.10989010989010989,0.10989010989010989,-0.8901098901098901,0.12196594614177031,-1.5746129059529357,-0.20560687426684443,Severe,False
988,Spain + Singapore,2020-05-02,2.0,912.0,1.0,2020-05-02,911.0,1.0,1.0,0.10976948408342481,0.10976948408342481,-0.8902305159165752,0.12181882371936606,-1.5743205634982635,-0.20614046833488686,Severe,False
989,Spain + Singapore,2020-05-03,2.0,912.0,0.0,2020-05-03,912.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,Severe,False
990,Spain + Singapore,2020-05-04,2.0,913.0,1.0,2020-05-04,912.0,1.0,0.0,0.10964912280701754,0.10964912280701754,-0.8903508771929824,,,,Severe,True
991,Spain + Singapore,2020-05-05,2.0,919.0,6.0,2020-05-05,913.0,6.0,1.0,0.6571741511500547,0.6571741511500547,-0.34282584884994527,1.0890520160898496,-2.3882358872067453,1.7025841895068545,Severe,False
992,Spain + Singapore,2020-05-06,2.0,922.0,3.0,2020-05-06,919.0,3.0,6.0,0.3264417845484222,0.3264417845484222,-0.6735582154515778,0.07216767054126345,-1.2000934214457426,-0.14702300945741287,Severe,False
993,Spain + Singapore,2020-05-07,2.0,923.0,1.0,2020-05-07,922.0,1.0,3.0,0.10845986984815618,0.10845986984815618,-0.8915401301518439,0.040074471071878386,-1.2839048687175412,-0.49917539158614654,Severe,False
994,Spain + Singapore,2020-05-08,2.0,923.0,0.0,2020-05-08,923.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,Severe,False
995,Spain + Singapore,2020-05-09,2.0,924.0,1.0,2020-05-09,923.0,1.0,0.0,0.10834236186348861,0.10834236186348861,-0.8916576381365113,,,,Severe,False
996,Spain + Singapore,2020-05-10,1.0,924.0,0.0,2020-05-10,924.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,Severe,False
997,Spain + Singapore,2020-05-11,2.0,925.0,1.0,2020-05-11,924.0,1.0,0.0,0.10822510822510822,0.10822510822510822,-0.8917748917748918,,,,Severe,True
998,Spain + Singapore,2020-05-12,2.0,929.0,4.0,2020-05-12,925.0,4.0,1.0,0.43243243243243246,0.43243243243243246,-0.5675675675675675,0.6194302410518627,-2.1101638251880885,0.9750286900529532,Severe,False
999,Spain + Singapore,2020-05-13,2.0,931.0,2.0,2020-05-13,929.0,2.0,4.0,0.2152852529601722,0.2152852529601722,-0.7847147470398278,0.06540824827557438,-1.285985458906626,-0.28344403517302963,Severe,False
1000,Spain + Singapore,2020-05-14,2.0,931.0,0.0,2020-05-14,931.0,0.0,2.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,Severe,False
1001,Spain + Singapore,2020-05-15,2.0,933.0,2.0,2020-05-15,931.0,2.0,0.0,0.21482277121374865,0.21482277121374865,-0.7851772287862513,,,,Severe,False
1002,Spain + Singapore,2020-05-16,1.0,933.0,0.0,2020-05-16,933.0,0.0,2.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,Severe,False
1003,Spain + Singapore,2020-05-17,2.0,935.0,2.0,2020-05-17,933.0,2.0,0.0,0.21436227224008575,0.21436227224008575,-0.7856377277599143,,,,Severe,False
1004,Spain + Singapore,2020-05-18,2.0,937.0,2.0,2020-05-18,935.0,2.0,2.0,0.21390374331550802,0.21390374331550802,-0.786096256684492,0.12982927735994737,-1.4923201248070397,-0.07987238856194423,Severe,True
1005,Spain + Singapore,2020-05-19,2.0,938.0,1.0,2020-05-19,937.0,1.0,2.0,0.10672358591248667,0.10672358591248667,-0.8932764140875133,0.05905675485125329,-1.3695876877695192,-0.41696514040550753,Severe,False
1006,Spain + Singapore,2020-05-20,2.0,939.0,1.0,2020-05-20,938.0,1.0,1.0,0.10660980810234541,0.10660980810234541,-0.8933901918976546,0.11797545928596433,-1.5666022865550222,-0.22017809724028692,Severe,False
1007,Spain + Singapore,2020-05-21,2.0,939.0,0.0,2020-05-21,939.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,Severe,False
1008,Spain + Singapore,2020-05-22,2.0,940.0,1.0,2020-05-22,939.0,1.0,0.0,0.10649627263045794,0.10649627263045794,-0.8935037273695421,,,,Severe,False
1009,Spain + Singapore,2020-05-23,2.0,941.0,1.0,2020-05-23,940.0,1.0,1.0,0.10638297872340426,0.10638297872340426,-0.8936170212765957,0.11770031688546853,-1.5660436249644747,-0.22119041758871671,Severe,False
1010,Spain + Singapore,2020-05-24,2.0,941.0,0.0,2020-05-24,941.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,Severe,False
1011,Spain + Singapore,2020-05-25,2.0,941.0,0.0,2020-05-25,941.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
1012,Spain + Singapore,2020-05-26,1.0,942.0,1.0,2020-05-26,941.0,1.0,0.0,0.10626992561105207,0.10626992561105207,-0.8937300743889479,,,,Severe,False
1013,Spain + Singapore,2020-05-27,2.0,942.0,0.0,2020-05-27,942.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,Severe,False
1014,Spain + Singapore,2020-05-28,2.0,943.0,1.0,2020-05-28,942.0,1.0,0.0,0.10615711252653928,0.10615711252653928,-0.8938428874734607,,,,Severe,False
1015,Spain + Singapore,2020-05-29,2.0,944.0,1.0,2020-05-29,943.0,1.0,1.0,0.10604453870625664,0.10604453870625664,-0.8939554612937434,0.1172899828956794,-1.5652089143888035,-0.22270200819868335,Severe,False
1016,Spain + Singapore,2020-05-30,1.0,944.0,0.0,2020-05-30,944.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,Severe,False
1017,Spain + Singapore,2020-05-31,1.0,945.0,1.0,2020-05-31,944.0,1.0,0.0,0.1059322033898305,0.1059322033898305,-0.8940677966101696,,,,Severe,False
1018,Spain + Singapore,2020-06-01,2.0,945.0,0.0,2020-06-01,945.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,Severe,True
1019,Spain + Singapore,2020-06-02,2.0,945.0,0.0,2020-06-02,945.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,False
1020,Spain + Singapore,2020-06-03,2.0,945.0,0.0,2020-06-03,945.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,False
1021,Spain + Singapore,2020-06-04,2.0,947.0,2.0,2020-06-04,945.0,2.0,0.0,0.21164021164021166,0.21164021164021166,-0.7883597883597884,,,,Severe,False
1022,Spain + Singapore,2020-06-05,2.0,948.0,1.0,2020-06-05,947.0,1.0,2.0,0.10559662090813093,0.10559662090813093,-0.8944033790918691,0.05837363362767323,-1.3679518464572165,-0.42085491172652173,Severe,False
1023,Spain + Singapore,2020-06-06,1.0,948.0,0.0,2020-06-06,948.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,Severe,False
1024,Spain + Singapore,2020-06-07,1.0,948.0,0.0,2020-06-07,948.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,False
1025,Spain + Singapore,2020-06-08,2.0,948.0,0.0,2020-06-08,948.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
1026,Spain + Singapore,2020-06-09,1.0,948.0,0.0,2020-06-09,948.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,False
1027,Spain + Singapore,2020-06-10,2.0,948.0,0.0,2020-06-10,948.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,False
1028,Spain + Singapore,2020-06-11,2.0,948.0,0.0,2020-06-11,948.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,False
1029,Spain + Singapore,2020-06-12,2.0,949.0,1.0,2020-06-12,948.0,1.0,0.0,0.10548523206751054,0.10548523206751054,-0.8945147679324894,,,,Severe,False
1030,Spain + Singapore,2020-06-13,2.0,949.0,0.0,2020-06-13,949.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,Severe,False
1031,Spain + Singapore,2020-06-14,2.0,949.0,0.0,2020-06-14,949.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,False
1032,Spain + Singapore,2020-06-15,2.0,949.0,0.0,2020-06-15,949.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
1033,Spain + Singapore,2020-06-16,2.0,950.0,1.0,2020-06-16,949.0,1.0,0.0,0.10537407797681769,0.10537407797681769,-0.8946259220231823,,,,Severe,False
1034,Spain + Singapore,2020-06-17,1.0,950.0,0.0,2020-06-17,950.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,Severe,False
1035,Spain + Singapore,2020-06-18,1.0,950.0,0.0,2020-06-18,950.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,False
1036,Spain + Singapore,2020-06-19,2.0,950.0,0.0,2020-06-19,950.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,False
1037,Spain + Singapore,2020-06-20,2.0,950.0,0.0,2020-06-20,950.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,False
1038,Spain + Singapore,2020-06-21,2.0,950.0,0.0,2020-06-21,950.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,False
1039,Spain + Singapore,2020-06-22,2.0,950.0,0.0,2020-06-22,950.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,True
1040,Spain + Singapore,2020-06-23,1.0,952.0,2.0,2020-06-23,950.0,2.0,0.0,0.21052631578947367,0.21052631578947367,-0.7894736842105263,,,,Severe,False
1041,Spain + Singapore,2020-06-24,1.0,952.0,0.0,2020-06-24,952.0,0.0,2.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,Severe,False
1042,Spain + Singapore,2020-06-25,1.0,952.0,0.0,2020-06-25,952.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,False
1043,Spain + Singapore,2020-06-26,2.0,952.0,0.0,2020-06-26,952.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,False
1044,Spain + Singapore,2020-06-27,1.0,953.0,1.0,2020-06-27,952.0,1.0,0.0,0.10504201680672269,0.10504201680672269,-0.8949579831932774,,,,Severe,False
1045,Spain + Singapore,2020-06-28,2.0,953.0,0.0,2020-06-28,953.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,Severe,False
1046,Spain + Singapore,2020-06-29,2.0,954.0,1.0,2020-06-29,953.0,1.0,0.0,0.1049317943336831,0.1049317943336831,-0.8950682056663168,,,,Severe,True
1047,Spain + Singapore,2020-06-30,1.0,955.0,1.0,2020-06-30,954.0,1.0,1.0,0.10482180293501049,0.10482180293501049,-0.8951781970649895,0.11580941330555666,-1.5621815270076715,-0.22817486712230728,Severe,False
1048,Spain + Singapore,2020-07-01,1.0,955.0,0.0,2020-07-01,955.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,Severe,False
1049,Spain + Singapore,2020-07-02,2.0,955.0,0.0,2020-07-02,955.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,False
1050,Spain + Singapore,2020-07-03,2.0,956.0,1.0,2020-07-03,955.0,1.0,0.0,0.10471204188481677,0.10471204188481677,-0.8952879581151832,,,,Severe,False
1051,Spain + Singapore,2020-07-04,2.0,956.0,0.0,2020-07-04,956.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,Severe,False
1052,Spain + Singapore,2020-07-05,1.0,957.0,1.0,2020-07-05,956.0,1.0,0.0,0.10460251046025104,0.10460251046025104,-0.895397489539749,,,,Severe,False
1053,Spain + Singapore,2020-07-06,1.0,957.0,0.0,2020-07-06,957.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,Severe,True
1054,Spain + Singapore,2020-07-07,2.0,957.0,0.0,2020-07-07,957.0,0.0,0.0,0.0,0.0,-1.0,,,,Severe,False
1055,Spain + Singapore,2020-07-08,2.0,958.0,1.0,2020-07-08,957.0,1.0,0.0,0.10449320794148381,0.10449320794148381,-0.8955067920585162,,,,Severe,False
1056,Spain + Singapore,2020-07-09,1.0,958.0,0.0,2020-07-09,958.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,Severe,False
1057,Spain + Singapore,2020-07-10,1.0,959.0,1.0,2020-07-10,958.0,1.0,0.0,0.10438413361169101,0.10438413361169101,-0.895615866388309,,,,Severe,False
1058,Spain + Singapore,2020-07-11,1.0,959.0,0.0,2020-07-11,959.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,Severe,False
